days, cars_request, car1, cars_rented, cars_idle, cars_no_rent, costs_rents, costs_idle, costs_no_rent
119, 0, 1, 1, 0, 0, 350, 0, 0
120, 0, 0, 0, 1, 0, 0, 50, 0
121, 1, 1, 1, 0, 0, 350, 0, 0
122, 3, 1, 1, 0, 2, 350, 0, 400
123, 0, 0, 0, 1, 0, 0, 50, 0
124, 3, 2, 1, 0, 2, 350, 0, 400
125, 3, 1, 1, 0, 3, 350, 0, 600
126, 4, 2, 1, 0, 3, 350, 0, 600
127, 2, 1, 1, 0, 2, 350, 0, 400
128, 2, 2, 1, 0, 1, 350, 0, 200
129, 0, 1, 1, 0, 0, 350, 0, 0
130, 4, 4, 1, 0, 3, 350, 0, 600
131, 3, 3, 1, 0, 3, 350, 0, 600
132, 0, 2, 1, 0, 0, 350, 0, 0
133, 3, 1, 1, 0, 3, 350, 0, 600
134, 0, 0, 0, 1, 0, 0, 50, 0
135, 1, 2, 1, 0, 0, 350, 0, 0
136, 3, 1, 1, 0, 3, 350, 0, 600
137, 3, 1, 1, 0, 2, 350, 0, 400
138, 0, 0, 0, 1, 0, 0, 50, 0
139, 4, 1, 1, 0, 3, 350, 0, 600
140, 2, 2, 1, 0, 1, 350, 0, 200
141, 3, 1, 1, 0, 3, 350, 0, 600
142, 0, 0, 0, 1, 0, 0, 50, 0
143, 3, 4, 1, 0, 2, 350, 0, 400
144, 3, 3, 1, 0, 3, 350, 0, 600
145, 4, 2, 1, 0, 4, 350, 0, 800
146, 3, 1, 1, 0, 3, 350, 0, 600
147, 2, 1, 1, 0, 1, 350, 0, 200
148, 4, 1, 1, 0, 3, 350, 0, 600
149, 3, 1, 1, 0, 2, 350, 0, 400
150, 4, 2, 1, 0, 3, 350, 0, 600
151, 3, 1, 1, 0, 3, 350, 0, 600
152, 2, 1, 1, 0, 1, 350, 0, 200
153, 1, 2, 1, 0, 0, 350, 0, 0
154, 3, 1, 1, 0, 3, 350, 0, 600
155, 1, 2, 1, 0, 0, 350, 0, 0
156, 2, 1, 1, 0, 2, 350, 0, 400
157, 2, 2, 1, 0, 1, 350, 0, 200
158, 3, 1, 1, 0, 3, 350, 0, 600
159, 0, 0, 0, 1, 0, 0, 50, 0
160, 4, 4, 1, 0, 3, 350, 0, 600
161, 3, 3, 1, 0, 3, 350, 0, 600
162, 3, 2, 1, 0, 3, 350, 0, 600
163, 2, 1, 1, 0, 2, 350, 0, 400
164, 4, 3, 1, 0, 3, 350, 0, 600
165, 3, 2, 1, 0, 3, 350, 0, 600
166, 3, 1, 1, 0, 3, 350, 0, 600
167, 3, 1, 1, 0, 2, 350, 0, 400
168, 2, 3, 1, 0, 1, 350, 0, 200
169, 4, 2, 1, 0, 4, 350, 0, 800
170, 4, 1, 1, 0, 4, 350, 0, 800
171, 1, 4, 1, 0, 0, 350, 0, 0
172, 4, 3, 1, 0, 4, 350, 0, 800
173, 2, 2, 1, 0, 2, 350, 0, 400
174, 4, 1, 1, 0, 4, 350, 0, 800
175, 4, 2, 1, 0, 3, 350, 0, 600
176, 4, 1, 1, 0, 4, 350, 0, 800
177, 2, 1, 1, 0, 1, 350, 0, 200
178, 2, 1, 1, 0, 1, 350, 0, 200
179, 2, 2, 1, 0, 1, 350, 0, 200
180, 2, 1, 1, 0, 2, 350, 0, 400
181, 2, 1, 1, 0, 1, 350, 0, 200
182, 4, 2, 1, 0, 3, 350, 0, 600
183, 2, 1, 1, 0, 2, 350, 0, 400
184, 3, 4, 1, 0, 2, 350, 0, 400
185, 1, 3, 1, 0, 1, 350, 0, 200
186, 2, 2, 1, 0, 2, 350, 0, 400
187, 0, 1, 1, 0, 0, 350, 0, 0
188, 2, 2, 1, 0, 1, 350, 0, 200
189, 4, 1, 1, 0, 4, 350, 0, 800
190, 4, 2, 1, 0, 3, 350, 0, 600
191, 2, 1, 1, 0, 2, 350, 0, 400
192, 0, 0, 0, 1, 0, 0, 50, 0
193, 3, 2, 1, 0, 2, 350, 0, 400
194, 3, 1, 1, 0, 3, 350, 0, 600
195, 2, 2, 1, 0, 1, 350, 0, 200
196, 1, 1, 1, 0, 1, 350, 0, 200
197, 3, 4, 1, 0, 2, 350, 0, 400
198, 1, 3, 1, 0, 1, 350, 0, 200
199, 3, 2, 1, 0, 3, 350, 0, 600
200, 1, 1, 1, 0, 1, 350, 0, 200
201, 3, 2, 1, 0, 2, 350, 0, 400
202, 3, 1, 1, 0, 3, 350, 0, 600
203, 3, 2, 1, 0, 2, 350, 0, 400
204, 4, 1, 1, 0, 4, 350, 0, 800
205, 1, 3, 1, 0, 0, 350, 0, 0
206, 2, 2, 1, 0, 2, 350, 0, 400
207, 1, 1, 1, 0, 1, 350, 0, 200
208, 2, 1, 1, 0, 1, 350, 0, 200
209, 2, 1, 1, 0, 1, 350, 0, 200
210, 1, 1, 1, 0, 0, 350, 0, 0
211, 3, 1, 1, 0, 2, 350, 0, 400
212, 1, 3, 1, 0, 0, 350, 0, 0
213, 0, 2, 1, 0, 0, 350, 0, 0
214, 0, 1, 1, 0, 0, 350, 0, 0
215, 4, 1, 1, 0, 3, 350, 0, 600
216, 4, 1, 1, 0, 3, 350, 0, 600
217, 4, 3, 1, 0, 3, 350, 0, 600
218, 4, 2, 1, 0, 4, 350, 0, 800
219, 3, 1, 1, 0, 3, 350, 0, 600
220, 3, 3, 1, 0, 2, 350, 0, 400
221, 2, 2, 1, 0, 2, 350, 0, 400
222, 3, 1, 1, 0, 3, 350, 0, 600
223, 0, 0, 0, 1, 0, 0, 50, 0
224, 2, 1, 1, 0, 1, 350, 0, 200
225, 3, 4, 1, 0, 2, 350, 0, 400
226, 2, 3, 1, 0, 2, 350, 0, 400
227, 0, 2, 1, 0, 0, 350, 0, 0
228, 4, 1, 1, 0, 4, 350, 0, 800
229, 0, 0, 0, 1, 0, 0, 50, 0
230, 4, 2, 1, 0, 3, 350, 0, 600
231, 3, 1, 1, 0, 3, 350, 0, 600
232, 4, 1, 1, 0, 3, 350, 0, 600
233, 4, 4, 1, 0, 3, 350, 0, 600
234, 4, 3, 1, 0, 4, 350, 0, 800
235, 0, 2, 1, 0, 0, 350, 0, 0
236, 4, 1, 1, 0, 4, 350, 0, 800
237, 4, 1, 1, 0, 3, 350, 0, 600
238, 2, 3, 1, 0, 1, 350, 0, 200
239, 2, 2, 1, 0, 2, 350, 0, 400
240, 3, 1, 1, 0, 3, 350, 0, 600
241, 3, 3, 1, 0, 2, 350, 0, 400
242, 3, 2, 1, 0, 3, 350, 0, 600
243, 4, 1, 1, 0, 4, 350, 0, 800
244, 2, 3, 1, 0, 1, 350, 0, 200
245, 1, 2, 1, 0, 1, 350, 0, 200
246, 4, 1, 1, 0, 4, 350, 0, 800
247, 0, 0, 0, 1, 0, 0, 50, 0
248, 3, 4, 1, 0, 2, 350, 0, 400
249, 1, 3, 1, 0, 1, 350, 0, 200
250, 3, 2, 1, 0, 3, 350, 0, 600
251, 4, 1, 1, 0, 4, 350, 0, 800
252, 0, 0, 0, 1, 0, 0, 50, 0
253, 4, 2, 1, 0, 3, 350, 0, 600
254, 4, 1, 1, 0, 4, 350, 0, 800
255, 3, 2, 1, 0, 2, 350, 0, 400
256, 4, 1, 1, 0, 4, 350, 0, 800
257, 2, 4, 1, 0, 1, 350, 0, 200
258, 4, 3, 1, 0, 4, 350, 0, 800
259, 1, 2, 1, 0, 1, 350, 0, 200
260, 2, 1, 1, 0, 2, 350, 0, 400
261, 3, 3, 1, 0, 2, 350, 0, 400
262, 1, 2, 1, 0, 1, 350, 0, 200
263, 0, 1, 1, 0, 0, 350, 0, 0
264, 4, 3, 1, 0, 3, 350, 0, 600
265, 1, 2, 1, 0, 1, 350, 0, 200
266, 4, 1, 1, 0, 4, 350, 0, 800
267, 0, 0, 0, 1, 0, 0, 50, 0
268, 0, 0, 0, 1, 0, 0, 50, 0
269, 1, 1, 1, 0, 0, 350, 0, 0
270, 4, 3, 1, 0, 3, 350, 0, 600
271, 4, 2, 1, 0, 4, 350, 0, 800
272, 0, 1, 1, 0, 0, 350, 0, 0
273, 2, 1, 1, 0, 1, 350, 0, 200
274, 4, 4, 1, 0, 3, 350, 0, 600
275, 2, 3, 1, 0, 2, 350, 0, 400
276, 3, 2, 1, 0, 3, 350, 0, 600
277, 2, 1, 1, 0, 2, 350, 0, 400
278, 4, 1, 1, 0, 3, 350, 0, 600
279, 1, 2, 1, 0, 0, 350, 0, 0
280, 2, 1, 1, 0, 2, 350, 0, 400
281, 3, 4, 1, 0, 2, 350, 0, 400
282, 4, 3, 1, 0, 4, 350, 0, 800
283, 3, 2, 1, 0, 3, 350, 0, 600
284, 2, 1, 1, 0, 2, 350, 0, 400
285, 4, 1, 1, 0, 3, 350, 0, 600
286, 2, 1, 1, 0, 1, 350, 0, 200
287, 1, 1, 1, 0, 0, 350, 0, 0
288, 1, 2, 1, 0, 0, 350, 0, 0
289, 3, 1, 1, 0, 3, 350, 0, 600
290, 4, 1, 1, 0, 3, 350, 0, 600
291, 4, 1, 1, 0, 3, 350, 0, 600
292, 2, 3, 1, 0, 1, 350, 0, 200
293, 0, 2, 1, 0, 0, 350, 0, 0
294, 3, 1, 1, 0, 3, 350, 0, 600
295, 2, 1, 1, 0, 1, 350, 0, 200
296, 2, 3, 1, 0, 1, 350, 0, 200
297, 4, 2, 1, 0, 4, 350, 0, 800
298, 3, 1, 1, 0, 3, 350, 0, 600
299, 4, 3, 1, 0, 3, 350, 0, 600
300, 2, 2, 1, 0, 2, 350, 0, 400
301, 3, 1, 1, 0, 3, 350, 0, 600
302, 3, 2, 1, 0, 2, 350, 0, 400
303, 3, 1, 1, 0, 3, 350, 0, 600
304, 3, 1, 1, 0, 2, 350, 0, 400
305, 4, 2, 1, 0, 3, 350, 0, 600
306, 4, 1, 1, 0, 4, 350, 0, 800
307, 3, 3, 1, 0, 2, 350, 0, 400
308, 2, 2, 1, 0, 2, 350, 0, 400
309, 0, 1, 1, 0, 0, 350, 0, 0
310, 1, 1, 1, 0, 0, 350, 0, 0
311, 2, 3, 1, 0, 1, 350, 0, 200
312, 3, 2, 1, 0, 3, 350, 0, 600
313, 4, 1, 1, 0, 4, 350, 0, 800
314, 3, 1, 1, 0, 2, 350, 0, 400
315, 3, 1, 1, 0, 2, 350, 0, 400
316, 3, 1, 1, 0, 2, 350, 0, 400
317, 2, 2, 1, 0, 1, 350, 0, 200
318, 4, 1, 1, 0, 4, 350, 0, 800
319, 3, 1, 1, 0, 2, 350, 0, 400
320, 4, 2, 1, 0, 3, 350, 0, 600
321, 2, 1, 1, 0, 2, 350, 0, 400
322, 0, 0, 0, 1, 0, 0, 50, 0
323, 2, 3, 1, 0, 1, 350, 0, 200
324, 3, 2, 1, 0, 3, 350, 0, 600
325, 3, 1, 1, 0, 3, 350, 0, 600
326, 2, 1, 1, 0, 1, 350, 0, 200
327, 2, 1, 1, 0, 1, 350, 0, 200
328, 2, 1, 1, 0, 1, 350, 0, 200
329, 3, 3, 1, 0, 2, 350, 0, 400
330, 2, 2, 1, 0, 2, 350, 0, 400
331, 4, 1, 1, 0, 4, 350, 0, 800
332, 3, 2, 1, 0, 2, 350, 0, 400
333, 4, 1, 1, 0, 4, 350, 0, 800
334, 0, 0, 0, 1, 0, 0, 50, 0
335, 2, 4, 1, 0, 1, 350, 0, 200
336, 3, 3, 1, 0, 3, 350, 0, 600
337, 2, 2, 1, 0, 2, 350, 0, 400
338, 2, 1, 1, 0, 2, 350, 0, 400
339, 3, 2, 1, 0, 2, 350, 0, 400
340, 4, 1, 1, 0, 4, 350, 0, 800
341, 3, 1, 1, 0, 2, 350, 0, 400
342, 4, 1, 1, 0, 3, 350, 0, 600
343, 4, 1, 1, 0, 3, 350, 0, 600
344, 2, 2, 1, 0, 1, 350, 0, 200
345, 3, 1, 1, 0, 3, 350, 0, 600
346, 3, 2, 1, 0, 2, 350, 0, 400
347, 2, 1, 1, 0, 2, 350, 0, 400
348, 3, 2, 1, 0, 2, 350, 0, 400
349, 2, 1, 1, 0, 2, 350, 0, 400
350, 2, 2, 1, 0, 1, 350, 0, 200
351, 4, 1, 1, 0, 4, 350, 0, 800
352, 3, 1, 1, 0, 2, 350, 0, 400
353, 4, 1, 1, 0, 3, 350, 0, 600
354, 2, 2, 1, 0, 1, 350, 0, 200
355, 4, 1, 1, 0, 4, 350, 0, 800
356, 3, 2, 1, 0, 2, 350, 0, 400
357, 2, 1, 1, 0, 2, 350, 0, 400
358, 4, 3, 1, 0, 3, 350, 0, 600
359, 2, 2, 1, 0, 2, 350, 0, 400
360, 1, 1, 1, 0, 1, 350, 0, 200
361, 3, 1, 1, 0, 2, 350, 0, 400
362, 1, 1, 1, 0, 0, 350, 0, 0
363, 2, 3, 1, 0, 1, 350, 0, 200
364, 1, 2, 1, 0, 1, 350, 0, 200
365, 3, 1, 1, 0, 3, 350, 0, 600
